IDEGAR;DEPLOYMENTAREA;WORKER_TYPE;GO LIVE DATE;SQUAD;CLUSTER;ENVIRONMENT;NAMESPACE;COMPONENT_NAME;INGRESS_CLASS;DRTYPE;ACTIVE_AZ;ACTIVATION_DATE;TECHNOLOGY;VERSION;CHART;CPU LIMIT;CPU REQUEST;MEMORY LIMIT;MEMORY REQUEST;STORAGE;REPLICAS;COMPONENT_TYPE;#ACCOUNTING PODS TYPE;#JOBS PODS TYPE;#PODS;#BUILDS OK BETWEEN 01/09/2021 and 30/09/2021;#BUILDS KO BETWEEN 01/09/2021 and 30/09/2021;#DEPLOYS OK BETWEEN 01/09/2021 and 30/09/2021;#DEPLOYS KO BETWEEN 01/09/2021 and 30/09/2021;#TOTAL_BUILDS OK;#TOTAL_BUILDS KO;#TOTAL_DEPLOYS OK;#TOTAL_DEPLOYS KO;COMPANY;DEACTIVATION_DATE;SUPPORT_TYPE;PLATFORM
FORCDS;Intranet;ALL;16/04/2020;SQUAD 4;icp02-pro;pro;cxb-forcds-pro;FORCDS;INTRANET;AA;AZ1;19/02/2020;PHP;php-5.6;php-5-6;500m;250m;512Mi;256Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;STANDARD;ICP
FORINT;Intranet;ALL;16/04/2020;SQUAD 4;icp01-pre;pre;cxb-forint-pre;FORINT;INTRANET;AA;AZ1;19/02/2020;PHP;php-5.6;php-5-6;1000m;500m;1024Mi;512Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;STANDARD;ICP
FORINT;Intranet;ALL;16/04/2020;SQUAD 4;icp02-pre;pre;cxb-forint-pre;FORINT;INTRANET;AA;AZ1;19/02/2020;PHP;php-5.6;php-5-6;1000m;500m;1024Mi;512Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;STANDARD;ICP
FORINT;Intranet;ALL;16/04/2020;SQUAD 4;icp01-pro;pro;cxb-forint-pro;FORINT;INTRANET;AA;AZ1;19/02/2020;PHP;php-5.6;php-5-6;1000m;500m;1024Mi;512Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;STANDARD;ICP
FORINT;Intranet;ALL;16/04/2020;SQUAD 4;icp02-pro;pro;cxb-forint-pro;FORINT;INTRANET;AA;AZ1;19/02/2020;PHP;php-5.6;php-5-6;1000m;500m;1024Mi;512Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;STANDARD;ICP
FRMFRM;Intranet;ALL;16/04/2020;SQUAD 4;icp01-pre;pre;cxb-frmfrm-pre;FRMFRM;INTRANET;AA;AZ1;31/01/2020;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;1000m;500m;2000Mi;1000Mi;0Gi;2;PAAS;1;0;2;0;0;0;0;2;2;4;0;Caixabank;;STANDARD;ICP
FRMFRM;Intranet;ALL;16/04/2020;SQUAD 4;icp02-pre;pre;cxb-frmfrm-pre;FRMFRM;INTRANET;AA;AZ1;31/01/2020;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;1000m;500m;2000Mi;1000Mi;0Gi;2;PAAS;1;0;2;0;0;0;0;2;2;4;0;Caixabank;;STANDARD;ICP
FRMFRM;Intranet;ALL;16/04/2020;SQUAD 4;icp01-pro;pro;cxb-frmfrm-pro;FRMFRM;INTRANET;AA;AZ1;31/01/2020;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;1000m;500m;2000Mi;1000Mi;0Gi;2;PAAS;1;1;2;0;0;0;0;2;2;4;0;Caixabank;;STANDARD;ICP
FRMFRM;Intranet;ALL;16/04/2020;SQUAD 4;icp02-pro;pro;cxb-frmfrm-pro;FRMFRM;INTRANET;AA;AZ1;31/01/2020;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;1000m;500m;2000Mi;1000Mi;0Gi;2;PAAS;1;0;2;0;0;0;0;2;2;4;0;Caixabank;;STANDARD;ICP
FWKCON;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pre;tst;cxb-fwkcon-tst;FWKCON;INTRANET;AA;AZ1;30/10/2019;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;1000m;500m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;INTERNAL;ICP
FWKCON;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pre;tst;cxb-fwkcon-tst;FWKCON;INTRANET;AA;AZ1;30/10/2019;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;1000m;500m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;INTERNAL;ICP
FWKCON;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwkcon-pre;FWKCON;INTRANET;AA;AZ1;30/10/2019;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;1000m;500m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;INTERNAL;ICP
FWKCON;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pre;pre;cxb-fwkcon-pre;FWKCON;INTRANET;AA;AZ1;30/10/2019;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;1000m;500m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;INTERNAL;ICP
FWKCON;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pro;pro;cxb-fwkcon-pro;FWKCON;INTRANET;AA;AZ1;30/10/2019;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;1000m;500m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;INTERNAL;ICP
FWKCON;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pro;pro;cxb-fwkcon-pro;FWKCON;INTRANET;AA;AZ1;30/10/2019;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;1000m;500m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;INTERNAL;ICP
FWKEST;Internet;ALL;07/05/2020;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwkest-pre;FWKEST;INTERNET;AA;AZ1;03/02/2020;Static;nginx-1.14;nginx-14;500m;250m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;INTERNAL;ICP
FWKEST;Internet;ALL;07/05/2020;SQUAD 4 - INTERNAL;icp02-pre;pre;cxb-fwkest-pre;FWKEST;INTERNET;AA;AZ1;03/02/2020;Static;nginx-1.14;nginx-14;500m;250m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;INTERNAL;ICP
FWKEST;Internet;ALL;07/05/2020;SQUAD 4 - INTERNAL;icp01-pro;pro;cxb-fwkest-pro;FWKEST;INTERNET;AA;AZ1;03/02/2020;Static;nginx-1.14;nginx-14;500m;250m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;INTERNAL;ICP
FWKEST;Internet;ALL;07/05/2020;SQUAD 4 - INTERNAL;icp02-pro;pro;cxb-fwkest-pro;FWKEST;INTERNET;AA;AZ1;03/02/2020;Static;nginx-1.14;nginx-14;500m;250m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;0;Caixabank;;INTERNAL;ICP
FWKEXT;Internet;ALL;25/05/2020;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwkext-pre;FWKEXT;INTERNET;AA;AZ1;11/05/2020;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;600m;300m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;1;5;1;Caixabank;;INTERNAL;ICP
FWKEXT;Internet;ALL;25/05/2020;SQUAD 4 - INTERNAL;icp02-pre;pre;cxb-fwkext-pre;FWKEXT;INTERNET;AA;AZ1;11/05/2020;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;600m;300m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;1;5;1;Caixabank;;INTERNAL;ICP
FWKEXT;Internet;ALL;25/05/2020;SQUAD 4 - INTERNAL;icp01-pro;pro;cxb-fwkext-pro;FWKEXT;INTERNET;AA;AZ1;11/05/2020;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;600m;300m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;1;5;1;Caixabank;;INTERNAL;ICP
FWKEXT;Internet;ALL;25/05/2020;SQUAD 4 - INTERNAL;icp02-pro;pro;cxb-fwkext-pro;FWKEXT;INTERNET;AA;AZ1;11/05/2020;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;600m;300m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;1;5;1;Caixabank;;INTERNAL;ICP
FWKLFR;Intranet;ALL;31/12/2019;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwklfr-pre;FWKLFR;INTRANET;AS;AZ1;24/12/2019;Liferay;liferay-7.2;liferay-7-2;2000m;1000m;4096Mi;2048Mi;0Gi;1;PAAS;1;0;1;2;0;3;0;24;0;43;3;Caixabank;;INTERNAL;ICP
FWKLFR;Intranet;ALL;31/12/2019;SQUAD 4 - INTERNAL;icp02-pre;pre;cxb-fwklfr-pre;FWKLFR;INTRANET;AS;AZ1;24/12/2019;Liferay;liferay-7.2;liferay-7-2;2000m;1000m;4096Mi;2048Mi;0Gi;1;PAAS;1;0;0;2;0;3;0;24;0;43;3;Caixabank;;INTERNAL;ICP
FWKLFR;Intranet;ALL;31/12/2019;SQUAD 4 - INTERNAL;icp01-pro;pro;cxb-fwklfr-pro;FWKLFR;INTRANET;AS;AZ1;24/12/2019;Liferay;liferay-7.2;liferay-7-2;2000m;1000m;4096Mi;2048Mi;0Gi;1;PAAS;0;0;0;2;0;3;0;24;0;43;3;Caixabank;;INTERNAL;ICP
FWKLFR;Intranet;ALL;31/12/2019;SQUAD 4 - INTERNAL;icp02-pro;pro;cxb-fwklfr-pro;FWKLFR;INTRANET;AS;AZ1;24/12/2019;Liferay;liferay-7.2;liferay-7-2;2000m;1000m;4096Mi;2048Mi;0Gi;1;PAAS;0;0;0;2;0;3;0;24;0;43;3;Caixabank;;INTERNAL;ICP
FWKLFR;Intranet;ALL;31/12/2019;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwklfr-pre;FWKLFR73;INTRANET;AS;AZ1;09/08/2021;Liferay;liferay-7.3;liferay-7-3;2000m;1000m;4096Mi;2048Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;5;0;11;0;Caixabank;;INTERNAL;ICP
FWKLFR;Intranet;ALL;31/12/2019;SQUAD 4 - INTERNAL;icp02-pre;pre;cxb-fwklfr-pre;FWKLFR73;INTRANET;AS;AZ1;09/08/2021;Liferay;liferay-7.3;liferay-7-3;2000m;1000m;4096Mi;2048Mi;0Gi;1;PAAS;1;0;0;0;0;0;0;5;0;11;0;Caixabank;;INTERNAL;ICP
FWKLFR;Intranet;ALL;31/12/2019;SQUAD 4 - INTERNAL;icp01-pro;pro;cxb-fwklfr-pro;FWKLFR73;INTRANET;AS;AZ1;09/08/2021;Liferay;liferay-7.3;liferay-7-3;2000m;2000m;4096Mi;2048Mi;0Gi;1;PAAS;0;0;0;0;0;0;0;5;0;11;0;Caixabank;;INTERNAL;ICP
FWKLFR;Intranet;ALL;31/12/2019;SQUAD 4 - INTERNAL;icp02-pro;pro;cxb-fwklfr-pro;FWKLFR73;INTRANET;AS;AZ1;09/08/2021;Liferay;liferay-7.3;liferay-7-3;2000m;2000m;4096Mi;2048Mi;0Gi;1;PAAS;0;0;0;0;0;0;0;5;0;11;0;Caixabank;;INTERNAL;ICP
FWKLFR;Intranet;ALL;31/12/2019;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwklfr-pre;VARNISH;INTRANET;AS;AZ1;14/10/2020;varnish;varnish-4;varnish-4;500m;250m;512Mi;256Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;3;0;18;0;Caixabank;;INTERNAL;ICP
FWKLFR;Intranet;ALL;31/12/2019;SQUAD 4 - INTERNAL;icp02-pre;pre;cxb-fwklfr-pre;VARNISH;INTRANET;AS;AZ1;14/10/2020;varnish;varnish-4;varnish-4;500m;250m;512Mi;256Mi;0Gi;1;PAAS;1;0;0;0;0;0;0;3;0;18;0;Caixabank;;INTERNAL;ICP
FWKLFR;Intranet;ALL;31/12/2019;SQUAD 4 - INTERNAL;icp01-pro;pro;cxb-fwklfr-pro;VARNISH;INTRANET;AS;AZ1;14/10/2020;varnish;varnish-4;varnish-4;500m;250m;512Mi;256Mi;0Gi;1;PAAS;0;0;0;0;0;0;0;3;0;18;0;Caixabank;;INTERNAL;ICP
FWKLFR;Intranet;ALL;31/12/2019;SQUAD 4 - INTERNAL;icp02-pro;pro;cxb-fwklfr-pro;VARNISH;INTRANET;AS;AZ1;14/10/2020;varnish;varnish-4;varnish-4;500m;250m;512Mi;256Mi;0Gi;1;PAAS;0;0;0;0;0;0;0;3;0;18;0;Caixabank;;INTERNAL;ICP
FWKSTA;Intranet;ALL;07/05/2020;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwksta-pre;FWKSTA;INTRANET;AA;AZ1;03/02/2020;Static;nginx-1.14;nginx-14;500m;250m;768Mi;384Mi;0Gi;2;PAAS;1;0;2;0;0;0;0;2;0;3;2;Caixabank;;INTERNAL;ICP
FWKSTA;Intranet;ALL;07/05/2020;SQUAD 4 - INTERNAL;icp02-pre;pre;cxb-fwksta-pre;FWKSTA;INTRANET;AA;AZ1;03/02/2020;Static;nginx-1.14;nginx-14;500m;250m;768Mi;384Mi;0Gi;2;PAAS;1;0;2;0;0;0;0;2;0;3;2;Caixabank;;INTERNAL;ICP
FWKSTA;Intranet;ALL;07/05/2020;SQUAD 4 - INTERNAL;icp01-pro;pro;cxb-fwksta-pro;FWKSTA;INTRANET;AA;AZ1;03/02/2020;Static;nginx-1.14;nginx-14;500m;250m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;2;Caixabank;;INTERNAL;ICP
FWKSTA;Intranet;ALL;07/05/2020;SQUAD 4 - INTERNAL;icp02-pro;pro;cxb-fwksta-pro;FWKSTA;INTRANET;AA;AZ1;03/02/2020;Static;nginx-1.14;nginx-14;500m;250m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;0;3;2;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwkval-pre;CORSSERVER;INTRANET;AA;AZ1;25/05/2021;Python;python-3.6;python-3-6;500m;30m;512Mi;256Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;1;6;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pre;pre;cxb-fwkval-pre;CORSSERVER;INTRANET;AA;AZ1;25/05/2021;Python;python-3.6;python-3-6;500m;30m;512Mi;256Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;1;6;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pro;pro;cxb-fwkval-pro;CORSSERVER;INTRANET;AA;AZ1;25/05/2021;Python;python-3.6;python-3-6;500m;30m;512Mi;256Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;1;6;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pro;pro;cxb-fwkval-pro;CORSSERVER;INTRANET;AA;AZ1;25/05/2021;Python;python-3.6;python-3-6;500m;30m;512Mi;256Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;2;1;6;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwkval-pre;FWKVAL;INTRANET;AA;AZ1;30/10/2019;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;1000m;100m;768Mi;384Mi;0Gi;1;PAAS;1;1;1;2;0;0;0;8;9;4;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pre;pre;cxb-fwkval-pre;FWKVAL;INTRANET;AA;AZ1;30/10/2019;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;1000m;100m;768Mi;384Mi;0Gi;1;PAAS;1;0;1;2;0;0;0;8;9;4;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pro;pro;cxb-fwkval-pro;FWKVAL;INTRANET;AA;AZ1;30/10/2019;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;1000m;500m;768Mi;384Mi;0Gi;1;PAAS;1;1;1;2;0;0;0;8;9;4;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pro;pro;cxb-fwkval-pro;FWKVAL;INTRANET;AA;AZ1;30/10/2019;AbsisCloud;java-absiscloud-1.7;absiscloud-1-7;1000m;500m;768Mi;384Mi;0Gi;1;PAAS;1;0;1;2;0;0;0;8;9;4;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwkval-pre;GOTEST;INTRANET;AA;AZ1;01/06/2021;golang;go-1.15;go-1-15;100m;50m;300Mi;150Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;4;3;4;4;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pre;pre;cxb-fwkval-pre;GOTEST;INTRANET;AA;AZ1;01/06/2021;golang;go-1.15;go-1-15;100m;50m;300Mi;150Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;4;3;4;4;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pro;pro;cxb-fwkval-pro;GOTEST;INTRANET;AA;AZ1;01/06/2021;golang;go-1.15;go-1-15;100m;50m;300Mi;150Mi;0Gi;1;PAAS;0;0;0;0;0;0;0;4;3;4;4;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pro;pro;cxb-fwkval-pro;GOTEST;INTRANET;AA;AZ1;01/06/2021;golang;go-1.15;go-1-15;100m;50m;300Mi;150Mi;0Gi;1;PAAS;0;0;0;0;0;0;0;4;3;4;4;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwkval-pre;GOTTY;INTRANET;AA;AZ1;06/08/2020;Python;python-3.6;python-3-6;500m;250m;512Mi;256Mi;0Gi;2;PAAS;1;0;2;0;0;0;0;7;0;9;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pre;pre;cxb-fwkval-pre;GOTTY;INTRANET;AA;AZ1;06/08/2020;Python;python-3.6;python-3-6;500m;250m;512Mi;256Mi;0Gi;2;PAAS;1;0;2;0;0;0;0;7;0;9;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pro;pro;cxb-fwkval-pro;GOTTY;INTRANET;AA;AZ1;06/08/2020;Python;python-3.6;python-3-6;1m;1m;1Mi;1Mi;0Gi;1;PAAS;0;0;0;0;0;0;0;7;0;9;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pro;pro;cxb-fwkval-pro;GOTTY;INTRANET;AA;AZ1;06/08/2020;Python;python-3.6;python-3-6;1m;1m;1Mi;1Mi;0Gi;1;PAAS;0;0;0;0;0;0;0;7;0;9;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwkval-pre;JAVAWEB11;INTRANET;AA;AZ2;15/12/2020;Java;java-appcloud-11;javaweb-11;300m;150m;800Mi;400Mi;0Gi;1;PAAS;0;0;0;0;0;1;0;2;2;7;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pre;pre;cxb-fwkval-pre;JAVAWEB11;INTRANET;AA;AZ2;15/12/2020;Java;java-appcloud-11;javaweb-11;300m;150m;800Mi;400Mi;0Gi;1;PAAS;0;0;0;0;0;1;0;2;2;7;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pro;pro;cxb-fwkval-pro;JAVAWEB11;INTRANET;AA;AZ2;15/12/2020;Java;java-appcloud-11;javaweb-11;300m;150m;800Mi;400Mi;0Gi;1;PAAS;1;0;0;0;0;1;0;2;2;7;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pro;pro;cxb-fwkval-pro;JAVAWEB11;INTRANET;AA;AZ2;15/12/2020;Java;java-appcloud-11;javaweb-11;300m;150m;800Mi;400Mi;0Gi;1;PAAS;1;0;0;0;0;1;0;2;2;7;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwkval-pre;KOAAPP;INTRANET;AA;AZ1;01/07/2020;Java;java-appcloud-1.7;javaweb-1-7-koa;300m;150m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;1;0;1;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pre;pre;cxb-fwkval-pre;KOAAPP;INTRANET;AA;AZ1;01/07/2020;Java;java-appcloud-1.7;javaweb-1-7-koa;300m;150m;800Mi;400Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;1;0;1;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pro;pro;cxb-fwkval-pro;KOAAPP;INTRANET;AA;AZ1;01/07/2020;Java;java-appcloud-1.7;javaweb-1-7-koa;1m;1m;1Mi;1Mi;0Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pro;pro;cxb-fwkval-pro;KOAAPP;INTRANET;AA;AZ1;01/07/2020;Java;java-appcloud-1.7;javaweb-1-7-koa;1m;1m;1Mi;1Mi;0Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwkval-pre;PYTAPI;INTRANET;AA;AZ1;14/09/2020;Python;python-3.6;python-3-6;500m;250m;512Mi;256Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;14;3;11;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pre;pre;cxb-fwkval-pre;PYTAPI;INTRANET;AA;AZ1;14/09/2020;Python;python-3.6;python-3-6;500m;250m;512Mi;256Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;14;3;11;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pro;pro;cxb-fwkval-pro;PYTAPI;INTRANET;AA;AZ1;14/09/2020;Python;python-3.6;python-3-6;1m;1m;1Mi;1Mi;0Gi;1;PAAS;0;0;0;0;0;0;0;14;3;11;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pro;pro;cxb-fwkval-pro;PYTAPI;INTRANET;AA;AZ1;14/09/2020;Python;python-3.6;python-3-6;1m;1m;1Mi;1Mi;0Gi;1;PAAS;0;0;0;0;0;0;0;14;3;11;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwkval-pre;PYTVAL38;INTRANET;AA;AZ1;16/06/2021;Python;python-3.8;python-3-8;500m;30m;512Mi;256Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;3;0;3;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pre;pre;cxb-fwkval-pre;PYTVAL38;INTRANET;AA;AZ1;16/06/2021;Python;python-3.8;python-3-8;500m;30m;512Mi;256Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;3;0;3;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pro;pro;cxb-fwkval-pro;PYTVAL38;INTRANET;AA;AZ1;16/06/2021;Python;python-3.8;python-3-8;500m;60m;512Mi;256Mi;0Gi;1;PAAS;0;0;0;0;0;0;0;3;0;3;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pro;pro;cxb-fwkval-pro;PYTVAL38;INTRANET;AA;AZ1;16/06/2021;Python;python-3.8;python-3-8;500m;60m;512Mi;256Mi;0Gi;1;PAAS;0;0;0;0;0;0;0;3;0;3;0;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwkval-pre;REPOBIN;INTRANET;AA;AZ1;24/07/2020;Static;nginx-1.18;nginx-18;500m;250m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;5;0;6;2;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pre;pre;cxb-fwkval-pre;REPOBIN;INTRANET;AA;AZ1;24/07/2020;Static;nginx-1.18;nginx-18;500m;250m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;5;0;6;2;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pro;pro;cxb-fwkval-pro;REPOBIN;INTRANET;AA;AZ1;24/07/2020;Static;nginx-1.18;nginx-18;500m;250m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;5;0;6;2;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp02-pro;pro;cxb-fwkval-pro;REPOBIN;INTRANET;AA;AZ1;24/07/2020;Static;nginx-1.18;nginx-18;500m;250m;100Mi;50Mi;0Gi;1;PAAS;1;0;1;0;0;0;0;5;0;6;2;Caixabank;;INTERNAL;ICP
FWKVAL;Intranet;ALL;15/01/2020;SQUAD 4 - INTERNAL;icp01-pre;pre;cxb-fwkval-pre;VARNISH;INTRANET;AA;AZ1;04/06/2020;varnish;varnish-4;varnish-4;500m;250m;512Mi;256Mi;0Gi;1;PAAS;0;0;0;0;0;0;0;1;0;1;1;Caixabank;;INTERNAL;ICP
